variation	verified_reviews	rating	date	feedback
Echo Dot	Love this proxuct still new to it but wanting to buy a couple more for other rooms in my home ...it is a great product	3	June 29, 2020	1
Echo Dot	Received this as a Christmas gift with great expectation only to be disappointed. My original Echo is great with zero complaint. I wanted the Dot to be an addition I could place in another room. However, the Dot does NOT have the same features as the Echo. For example, I cannot make a playlist. Nor, can I request any specific artists' music to be played without purchasing Amazon Unlimited Music package.I'm a prime member and should be able to receive all prime benefits as with my original Echo without having to purchase anything more. I did the troubleshooting as instructed, to no avail. Very, very disappointed with the Dot. Its reputation is not all that. I'm glad it was a gift. Had I purchased it, I would return it for a refund.	1	January 7, 2021	0
Echo Dot	Overall this is our 3rd echo dot in the house.However, I am not able to see the clock on this device. Help!	3	July 24, 2020	1
Echo Dot	This is my 3rd dot. My 1st one blew a speaker after a year. I may add a 4th.	3	September 7, 2020	1
Echo Dot	It doesn’t have as much bass as the Alexa I have, this is more of a treble speaker	3	September 20, 2020	1
Echo Dot	First one didn’t last, we’ll see if this one does.Continually lost WI-FI connectivity.  Finally scrapped it and bought another.	2	October 25, 2021	0
Echo Dot	It is difficult to make phone calls using the echo dot. The music always wants you to upgrade to the pay package. So far after a week it is really nothing special. But, for the price we will keep it.	3	January 7, 2020	1
Echo Dot	The wife and I primarily use this product to interact with our home and give us weather. We have an echo in most rooms. That said I am going to replace them with Homekit if Amazon does not STOP WITH THE 'BY THE WAYS'.  I just want to know the weather, I don't care what else Alexa can do.  I give Amazon six months to fix this problem or I will just toss these speakers in the trash.	1	January 17, 2022	0
Echo Dot	The sound quality is not good. It was inexpensive, so I guess I got what I paid for. In hindsight,  I do wish I had paid a little more and upgraded to the Echo.	3	March 5, 2020	1
Echo Dot	The Alexa is a great speaker and the voice recognition is good as well. My biggest issue is the connection with WiFi. Moving the Echo is a major issue and the device has to be plugged in at all times.	3	January 7, 2020	1
Echo Dot	Very dissapointed tbh. I keep trying to connect my fire stick remote and it won't connect that was part of the main reason I wanted the echo, I was going to buy the lights but of they can't be controlled either than im not wasting my money. The app keeps freezing it's just really frustrating the only thing I can do is have my firestick play from the speaker. I'm just dissapointed in the performance thought this would be an easy set up.	2	June 18, 2020	0
Echo Dot	It produces sound. Do not expect the quality of an expensive speaker. But... it does play music and responds well to voice.	3	July 25, 2020	1
Echo Dot	I had the first or maybe second generation echo dot-- love it. this 3rd generation cannot seem to understand me, interrupts before I finish asking to do something so announcements and reminders are not complete or accurate. The Dot will not stay on the volume I set it at. It is LOUD! Does not recognize a whisper. Does not wake up to the wake up word always; I have to repeaet twice or three times frequently. I can get 3 different weather reports in a matter of 1 minute. I have found myself going out of my way to NOT use this Echo dot 3.	1	August 29, 2021	0
Echo Dot	For some reason, when I walk by it cuts out.	2	January 8, 2022	0
Echo Dot	I like I tell her to do things and she does	3	January 10, 2021	1
Echo Dot	I haven't been able to get all my Alexa enabled devices to be on at same time	3	September 28, 2020	1
Echo Dot	The sound is great for music but Alexa's voice is muffled... too much base for her voice. The app lets you change bass, treble sounds and it works great for music but not her. I cannot understand Alexa's voice when she speaks.	3	December 13, 2019	1
Echo Dot	"Decent speaker.  Convenient size.  More bass than some, but at the sacrifice of clear highs. But what do you expect for under $30?  Not portable - it needs to be plugged in, which is limiting.  And it talks constantly, announcing things like ""Now connected to - whoever's - iPhone"" whenever you walk into the room...which gets really old after a while.  (Turns out there is NO WAY to turn that off!  I assumed it was just user error, but no.)  Frankly, I like my wife's Tribit XSound Go better, for a similar price.  Less annoying."	2	December 31, 2019	0
Echo Dot	"Alexa is great except when I clicked on the ""Link"" button in the app on my tablet, nothing happened. Have tried numerous times with no luck. As a result 3 Stars instead of 5. This seems like a no-brainer."	3	January 17, 2020	1
Echo Dot	I do not like that some of the songs that you request from your Apple Music does not show up.	3	August 24, 2020	1
Echo Dot	I purchased two echo dots.I really dont know what's wrong with one of them because it just keep repeating it self over and over again.I had to unplug it several times.When the holiday is over I will be getting back with customer service. I never had this to happen before.	2	July 4, 2021	0
Echo Dot	Does not respond to comments well	2	February 3, 2022	0
Echo Dot	A quarter of the time it docent do what I asked meaning I'd say play a song and it would play the wrong song. Every other day it will crash on me. I'll be telling it to play different songs off the top of my head then it will just freeze up and I have to unplug it in and out of the wall which is extremely annoying. I'll be 5 feet away and she'll miss hear it feels like I either have to be right next to it or yelling which is also annoying.	2	March 6, 2020	0
Echo Dot	Voice recognition is slow with response and is sometimes misinterpreted.  Sound quality on this unit is mediocre, muffled, and difficult to understand.  Alexa is integration took longer than necessary for to the answer be problems.	3	February 1, 2020	1
Echo Dot	I bought to of these for two different areas.  I like them and they work pretty well, however one of them seems fussier than other.  At times I have to push button because it does not recognize voice	3	January 2, 2020	1
Echo Dot	I have to keep rebooting this new device just to get it to work and that is very annoying. It should not be freezing when it is practically new. This can get very frustrating at times.	3	February 19, 2020	1
