variation	verified_reviews	rating	date	feedback
Echo Dot	need better directions	3	September 3, 2022	1
Echo Dot	When I ordered this it was supposed to come with a smart light bulb which did not come with it. The Echo itself works great, but the fact it didn’t come with the bulb as advertised was disappointing.	3	July 20, 2022	1
Echo Dot	Sound is muffled. I upgraded from my first generation echo for a better sound quality. This sound is louder but far more muffled	3	August 7, 2022	1
Echo Dot	The device is a cool gadget, a nice audio speaker with some smart features. For the most basic users it probably is more than necessary to enjoy audio with some smart functions on the side. Unfortunately if you are a power user, and say decided to have several of these and use 2 each as stereo speakers for your computers, you will realize the few but serious issues; Sound synchronization & annoying, totally unnecessary notifications of which device is connected and currently playing, are a huge deal breaker. The sad part is, that at least the notifications should be an easy fix, but lack a simple functioning switch to prevent that. The audio sync does work well if some app plays the audio, but used on a computer the audio will shift and lag behind (tested with various setups).	3	May 13, 2022	1
Echo Dot	This review is more about the poor customer service, which is just as important to any merchandise quality.  This dot is less than a year old and a couple months ago a section of the red ring light came on and won’t turn off.  I have tried unplugging it and resetting it several times but the red light won’t turn off.  Not only is it annoying, but it causes the echo to get warm since it is constantly on 24/7.  Since Amazon customer service is almost non existent, I’ve had to resort to google searches to try and find a solution, but there doesn’t seem to be any.	2	October 14, 2022	0
Echo Dot	It sounds like Alexa is speaking from the bottom of a barrel.  Too much bass and not enough high frequencies.  This can be resolved somewhat by using an amplified speaker, such as one of the OontZ models.  Turn the Dot volume down and use the OontZ speaker's amplifier at max.  Then bring up the Dot volume until the output is usable.	3	June 26, 2022	1
Echo Dot	when it works, it's great. I bought 2 smart plugs. The first worked great, then it just stopped, so I bought another new smart plug, from AMAZON that one doesn't work either. Now it stopped playing music. It said it is a router problem, but my router works with all my other electronics. I have tried turning both the alexa and the router off MANY times, no change. I am VERY disappointed. I guess I have to cancel my alexa. I'd really rather not, but it's no good the way it is.	3	June 6, 2022	1
Echo Dot	It’s great like the version with the clock on them better	3	August 14, 2022	1
Echo Dot	I was disappointed because I wanted a small Bluetooth speaker to use on the go. I work in a different location every day and it requires a Wi-Fi set up everywhere I go, which isn’t always possible. I might use it at home instead.	3	July 7, 2022	1
Echo Dot	I don't know if it's the device or Amazon itself. But ever since I purchase this device Alexa Jeopardy has been nothing but a frustrating disaster. I couldn't leave a review on the Jeopardy site so I have to leave it here. Jeopardy on Alexa hasn't worked correctly since I purchased this device. It shuts off in the middle of a game. It skips questions . I absolutely refuse to upgrade, so I guess I'm SOL. So either Amazon is either deliberately messing with the program so people purchase the upgrade or something is wrong with my device. That would be odd, because the same thing is happening on my old device and my friend's new device. So, is Amazon doing this deliberately so people have to purchase an upgrade? Or have they simply been having problems with this for over a month now that they just can't seem to figure out? You take your pick. My ten-year-old could code better. Amazon has reached the point where you have to purchase Amazon in order to purchase from Amazon. You have to purchase Prime in order to purchase shows on Prime. Pretty soon you will have to purchase Amazon in order to purchase Amazon in order to make a purchase through Amazon. How much more money does Jeff Bezos need? Will his lust for money not be satisfied until he's a trillionaire? Or is he bleeding us dry by nickel-and-diming us to death because he's a stingy, greedy man? Amazon, fix your damn products!	3	August 21, 2021	1
Echo Dot	If you just need something to take your aggression out on, this is it! I threw the first one out the door into a rainstorm and was happy after that.....Then, thinking maybe I was hasty or maybe improvements had been made to Alexa, I bought a second Dot. This one makes me crazier than the first. I cannot believe how much time I have wasted trying to pair it with lights, plugs, etc, and if you have set custom answers you have to remember to ask Alexa EXACTLY how you set it up. If you have an IPhone, Siri does the same job 150% better with no setup!Do not waste you time, money, or patience with Alexa!	2	October 2, 2022	0
